ANO_ELEICAO;SG_UF;SG_PARTIDO;DS_CARGO;DS_SIT_TOT_TURNO
2010;MA;PDT;DEPUTADO ESTADUAL;3
2010;MA;PHS*;DEPUTADO ESTADUAL;1
2010;MA;PL*;DEPUTADO ESTADUAL;2
2010;MA;PP*;DEPUTADO ESTADUAL;2
2010;MA;PP*;DEPUTADO FEDERAL;1
2010;MA;PSB;DEPUTADO ESTADUAL;3
2010;MA;PSB;DEPUTADO FEDERAL;1
2010;MA;PSC;DEPUTADO ESTADUAL;1
2010;MA;PSDB;DEPUTADO ESTADUAL;3
2010;MA;PSDB;DEPUTADO FEDERAL;2
2010;MA;PSL;DEPUTADO ESTADUAL;1
2010;MA;PT;DEPUTADO ESTADUAL;2
2010;MA;PT;DEPUTADO FEDERAL;1
2010;MA;PTB;DEPUTADO ESTADUAL;1
2010;MA;PTB;DEPUTADO FEDERAL;1
2010;MA;PV;DEPUTADO ESTADUAL;5
2010;MA;PV;DEPUTADO FEDERAL;1
2010;MA;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2010;MA;REPUBLICANOS*;DEPUTADO FEDERAL;1
2010;MG;AGIR*;DEPUTADO ESTADUAL;1
2010;MG;AVANTE*;DEPUTADO ESTADUAL;1
2010;MG;AVANTE*;DEPUTADO FEDERAL;1
2010;MG;CIDADANIA*;DEPUTADO ESTADUAL;2
2010;MG;CIDADANIA*;DEPUTADO FEDERAL;1
2010;MG;DEM*;DEPUTADO ESTADUAL;3
2010;MG;DEM*;DEPUTADO FEDERAL;3
2010;MG;MDB*;DEPUTADO ESTADUAL;8
2010;MG;MDB*;DEPUTADO FEDERAL;7
2010;MG;MOBILIZA*;DEPUTADO ESTADUAL;2
2010;MG;MOBILIZA*;DEPUTADO FEDERAL;1
2010;MG;PC DO B;DEPUTADO ESTADUAL;2
2010;MG;PC DO B;DEPUTADO FEDERAL;1
2010;MG;PDT;DEPUTADO ESTADUAL;4
2010;MG;PDT;DEPUTADO FEDERAL;2
2010;MG;PHS*;DEPUTADO ESTADUAL;2
2010;MG;PHS*;DEPUTADO FEDERAL;1
2010;MG;PL*;DEPUTADO ESTADUAL;1
2010;MG;PL*;DEPUTADO FEDERAL;5
2010;MG;PP*;DEPUTADO ESTADUAL;2
2010;MG;PP*;DEPUTADO FEDERAL;5
2010;MG;PRP;DEPUTADO ESTADUAL;1
2010;MG;PRTB*;DEPUTADO ESTADUAL;2
2010;MG;PSB;DEPUTADO ESTADUAL;2
2010;MG;PSB;DEPUTADO FEDERAL;1
2010;MG;PSC;DEPUTADO ESTADUAL;2
2010;MG;PSC;DEPUTADO FEDERAL;1
2010;MG;PSDB;DEPUTADO ESTADUAL;11
2010;MG;PSDB;DEPUTADO FEDERAL;8
2010;MG;PSL;DEPUTADO ESTADUAL;3
2010;MG;PSL;DEPUTADO FEDERAL;1
2010;MG;PT;DEPUTADO ESTADUAL;11
2010;MG;PT;DEPUTADO FEDERAL;7
2010;MG;PTB;DEPUTADO ESTADUAL;4
2010;MG;PTB;DEPUTADO FEDERAL;1
2010;MG;PV;DEPUTADO ESTADUAL;5
2010;MG;PV;DEPUTADO FEDERAL;2
2010;MG;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2010;MG;REPUBLICANOS*;DEPUTADO FEDERAL;1
2010;MS;AVANTE*;DEPUTADO ESTADUAL;1
2010;MS;CIDADANIA*;DEPUTADO ESTADUAL;1
2010;MS;DEM*;DEPUTADO ESTADUAL;1
2010;MS;DEM*;DEPUTADO FEDERAL;1
2010;MS;MDB*;DEPUTADO ESTADUAL;5
2010;MS;MDB*;DEPUTADO FEDERAL;2
2010;MS;PDT;DEPUTADO ESTADUAL;1
2010;MS;PL*;DEPUTADO ESTADUAL;3
2010;MS;PL*;DEPUTADO FEDERAL;1
2010;MS;PP*;DEPUTADO ESTADUAL;1
2010;MS;PSB;DEPUTADO ESTADUAL;1
2010;MS;PSDB;DEPUTADO ESTADUAL;2
2010;MS;PSDB;DEPUTADO FEDERAL;1
2010;MS;PSL;DEPUTADO ESTADUAL;1
2010;MS;PT;DEPUTADO ESTADUAL;4
2010;MS;PT;DEPUTADO FEDERAL;2
2010;MT;CIDADANIA*;DEPUTADO ESTADUAL;1
2010;MT;DEM*;DEPUTADO ESTADUAL;2
2010;MT;DEM*;DEPUTADO FEDERAL;1
2010;MT;MDB*;DEPUTADO ESTADUAL;4
2010;MT;MDB*;DEPUTADO FEDERAL;1
2010;MT;PDT;DEPUTADO ESTADUAL;1
2010;MT;PL*;DEPUTADO ESTADUAL;5
2010;MT;PL*;DEPUTADO FEDERAL;2
2010;MT;PP*;DEPUTADO ESTADUAL;5
2010;MT;PP*;DEPUTADO FEDERAL;1
2010;MT;PSB;DEPUTADO FEDERAL;1
2010;MT;PSDB;DEPUTADO ESTADUAL;1
2010;MT;PT;DEPUTADO ESTADUAL;1
2010;MT;PTB;DEPUTADO ESTADUAL;1
2010;PA;CIDADANIA*;DEPUTADO ESTADUAL;1
2010;PA;CIDADANIA*;DEPUTADO FEDERAL;1
2010;PA;DEM*;DEPUTADO ESTADUAL;1
2010;PA;DEM*;DEPUTADO FEDERAL;1
2010;PA;MDB*;DEPUTADO ESTADUAL;7
2010;PA;MDB*;DEPUTADO FEDERAL;4
2010;PA;MOBILIZA*;DEPUTADO ESTADUAL;1
2010;PA;PDT;DEPUTADO ESTADUAL;1
2010;PA;PDT;DEPUTADO FEDERAL;1
2010;PA;PL*;DEPUTADO ESTADUAL;3
2010;PA;PL*;DEPUTADO FEDERAL;1
2010;PA;PP*;DEPUTADO ESTADUAL;1
2010;PA;PSB;DEPUTADO ESTADUAL;2
2010;PA;PSC;DEPUTADO ESTADUAL;1
2010;PA;PSC;DEPUTADO FEDERAL;1
2010;PA;PSDB;DEPUTADO ESTADUAL;5
2010;PA;PSDB;DEPUTADO FEDERAL;2
2010;PA;PSOL;DEPUTADO ESTADUAL;1
2010;PA;PT;DEPUTADO ESTADUAL;6
2010;PA;PT;DEPUTADO FEDERAL;4
2010;PA;PTB;DEPUTADO ESTADUAL;2
2010;PA;PV;DEPUTADO ESTADUAL;1
2010;PA;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2010;PB;CIDADANIA*;DEPUTADO ESTADUAL;2
2010;PB;DEM*;DEPUTADO ESTADUAL;4
2010;PB;DEM*;DEPUTADO FEDERAL;1
2010;PB;MDB*;DEPUTADO ESTADUAL;9
2010;PB;MDB*;DEPUTADO FEDERAL;4
2010;PB;PDT;DEPUTADO ESTADUAL;1
2010;PB;PDT;DEPUTADO FEDERAL;1
2010;PB;PL*;DEPUTADO ESTADUAL;1
2010;PB;PL*;DEPUTADO FEDERAL;1
2010;PB;PP*;DEPUTADO ESTADUAL;1
2010;PB;PP*;DEPUTADO FEDERAL;1
2010;PB;PSB;DEPUTADO ESTADUAL;3
2010;PB;PSC;DEPUTADO ESTADUAL;2
2010;PB;PSDB;DEPUTADO ESTADUAL;3
2010;PB;PSDB;DEPUTADO FEDERAL;2
2010;PB;PSL;DEPUTADO ESTADUAL;2
2010;PB;PT;DEPUTADO ESTADUAL;2
2010;PB;PT;DEPUTADO FEDERAL;1
2010;PB;PTN;DEPUTADO ESTADUAL;2
2010;PE;AGIR*;DEPUTADO ESTADUAL;3
2010;PE;DEM*;DEPUTADO ESTADUAL;2
2010;PE;DEM*;DEPUTADO FEDERAL;1
2010;PE;MDB*;DEPUTADO ESTADUAL;1
2010;PE;MDB*;DEPUTADO FEDERAL;1
2010;PE;PC DO B;DEPUTADO ESTADUAL;1
2010;PE;PC DO B;DEPUTADO FEDERAL;1
2010;PE;PDT;DEPUTADO ESTADUAL;3
2010;PE;PDT;DEPUTADO FEDERAL;1
2010;PE;PHS*;DEPUTADO ESTADUAL;2
2010;PE;PL*;DEPUTADO ESTADUAL;3
2010;PE;PL*;DEPUTADO FEDERAL;1
2010;PE;PP*;DEPUTADO FEDERAL;2
2010;PE;PRP;DEPUTADO ESTADUAL;1
2010;PE;PSB;DEPUTADO ESTADUAL;13
2010;PE;PSB;DEPUTADO FEDERAL;5
2010;PE;PSC;DEPUTADO ESTADUAL;1
2010;PE;PSC;DEPUTADO FEDERAL;1
2010;PE;PSDB;DEPUTADO ESTADUAL;4
2010;PE;PSDB;DEPUTADO FEDERAL;2
2010;PE;PT;DEPUTADO ESTADUAL;4
2010;PE;PT;DEPUTADO FEDERAL;4
2010;PE;PTB;DEPUTADO ESTADUAL;5
2010;PE;PTB;DEPUTADO FEDERAL;3
2010;PE;PV;DEPUTADO ESTADUAL;1
2010;PI;AGIR*;DEPUTADO ESTADUAL;1
2010;PI;DEM*;DEPUTADO ESTADUAL;2
2010;PI;DEM*;DEPUTADO FEDERAL;2
2010;PI;MDB*;DEPUTADO ESTADUAL;4
2010;PI;MDB*;DEPUTADO FEDERAL;2
2010;PI;PC DO B;DEPUTADO ESTADUAL;1
2010;PI;PC DO B;DEPUTADO FEDERAL;1
2010;PI;PDT;DEPUTADO ESTADUAL;2
2010;PI;PP*;DEPUTADO ESTADUAL;1
2010;PI;PP*;DEPUTADO FEDERAL;1
2010;PI;PSB;DEPUTADO ESTADUAL;5
2010;PI;PSB;DEPUTADO FEDERAL;1
2010;PI;PSDB;DEPUTADO ESTADUAL;3
2010;PI;PT;DEPUTADO ESTADUAL;5
2010;PI;PT;DEPUTADO FEDERAL;1
2010;PI;PTB;DEPUTADO ESTADUAL;3
2010;PR;CIDADANIA*;DEPUTADO ESTADUAL;3
2010;PR;CIDADANIA*;DEPUTADO FEDERAL;2
2010;PR;DEM*;DEPUTADO ESTADUAL;5
2010;PR;DEM*;DEPUTADO FEDERAL;1
2010;PR;MDB*;DEPUTADO ESTADUAL;12
2010;PR;MDB*;DEPUTADO FEDERAL;6
2010;PR;MOBILIZA*;DEPUTADO ESTADUAL;1
2010;PR;PDT;DEPUTADO ESTADUAL;3
2010;PR;PL*;DEPUTADO FEDERAL;1
2010;PR;PP*;DEPUTADO ESTADUAL;1
2010;PR;PP*;DEPUTADO FEDERAL;3
2010;PR;PSB;DEPUTADO ESTADUAL;3
2010;PR;PSB;DEPUTADO FEDERAL;1
2010;PR;PSC;DEPUTADO ESTADUAL;2
2010;PR;PSC;DEPUTADO FEDERAL;3
2010;PR;PSDB;DEPUTADO ESTADUAL;9
2010;PR;PSDB;DEPUTADO FEDERAL;3
2010;PR;PSL;DEPUTADO ESTADUAL;1
2010;PR;PT;DEPUTADO ESTADUAL;6
2010;PR;PT;DEPUTADO FEDERAL;4
2010;PR;PTB;DEPUTADO FEDERAL;1
2010;PR;PV;DEPUTADO ESTADUAL;2
2010;PR;PV;DEPUTADO FEDERAL;1
2010;PR;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2010;RJ;AVANTE*;DEPUTADO ESTADUAL;1
2010;RJ;CIDADANIA*;DEPUTADO ESTADUAL;2
2010;RJ;CIDADANIA*;DEPUTADO FEDERAL;1
2010;RJ;DC*;DEPUTADO ESTADUAL;1
2010;RJ;DEM*;DEPUTADO ESTADUAL;1
2010;RJ;DEM*;DEPUTADO FEDERAL;2
2010;RJ;MDB*;DEPUTADO ESTADUAL;11
2010;RJ;MDB*;DEPUTADO FEDERAL;7
2010;RJ;MOBILIZA*;DEPUTADO ESTADUAL;2
2010;RJ;PC DO B;DEPUTADO ESTADUAL;1
2010;RJ;PC DO B;DEPUTADO FEDERAL;1
2010;RJ;PDT;DEPUTADO ESTADUAL;10
2010;RJ;PDT;DEPUTADO FEDERAL;2
2010;RJ;PHS*;DEPUTADO FEDERAL;1
2010;RJ;PL*;DEPUTADO ESTADUAL;8
2010;RJ;PL*;DEPUTADO FEDERAL;6
2010;RJ;PP*;DEPUTADO ESTADUAL;2
2010;RJ;PP*;DEPUTADO FEDERAL;3
2010;RJ;PRP;DEPUTADO ESTADUAL;1
2010;RJ;PRTB*;DEPUTADO ESTADUAL;1
2010;RJ;PRTB*;DEPUTADO FEDERAL;1
2010;RJ;PSB;DEPUTADO ESTADUAL;3
2010;RJ;PSB;DEPUTADO FEDERAL;3
2010;RJ;PSC;DEPUTADO ESTADUAL;2
2010;RJ;PSC;DEPUTADO FEDERAL;2
2010;RJ;PSDB;DEPUTADO ESTADUAL;4
2010;RJ;PSDB;DEPUTADO FEDERAL;2
2010;RJ;PSOL;DEPUTADO ESTADUAL;2
2010;RJ;PSOL;DEPUTADO FEDERAL;1
2010;RJ;PT;DEPUTADO ESTADUAL;5
2010;RJ;PT;DEPUTADO FEDERAL;4
2010;RJ;PTB;DEPUTADO ESTADUAL;1
2010;RJ;PTB;DEPUTADO FEDERAL;1
2010;RJ;PTN;DEPUTADO ESTADUAL;1
2010;RJ;PV;DEPUTADO ESTADUAL;1
2010;RJ;PV;DEPUTADO FEDERAL;1
2010;RJ;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2010;RJ;REPUBLICANOS*;DEPUTADO FEDERAL;1
2010;RN;DEM*;DEPUTADO ESTADUAL;2
2010;RN;DEM*;DEPUTADO FEDERAL;1
2010;RN;MDB*;DEPUTADO ESTADUAL;5
2010;RN;MDB*;DEPUTADO FEDERAL;1
2010;RN;MOBILIZA*;DEPUTADO ESTADUAL;3
2010;RN;MOBILIZA*;DEPUTADO FEDERAL;1
2010;RN;PDT;DEPUTADO ESTADUAL;1
2010;RN;PHS*;DEPUTADO ESTADUAL;1
2010;RN;PL*;DEPUTADO ESTADUAL;2
2010;RN;PL*;DEPUTADO FEDERAL;1
2010;RN;PSB;DEPUTADO ESTADUAL;3
2010;RN;PSB;DEPUTADO FEDERAL;1
2010;RN;PSDB;DEPUTADO ESTADUAL;1
2010;RN;PT;DEPUTADO ESTADUAL;1
2010;RN;PT;DEPUTADO FEDERAL;1
2010;RN;PTB;DEPUTADO ESTADUAL;1
2010;RN;PV;DEPUTADO ESTADUAL;1
2010;RO;AVANTE*;DEPUTADO ESTADUAL;1
2010;RO;CIDADANIA*;DEPUTADO FEDERAL;1
2010;RO;DC*;DEPUTADO ESTADUAL;2
2010;RO;DEM*;DEPUTADO ESTADUAL;1
2010;RO;MDB*;DEPUTADO ESTADUAL;2
2010;RO;MDB*;DEPUTADO FEDERAL;2
2010;RO;MOBILIZA*;DEPUTADO ESTADUAL;1
2010;RO;PDT;DEPUTADO ESTADUAL;1
2010;RO;PP*;DEPUTADO ESTADUAL;1
2010;RO;PP*;DEPUTADO FEDERAL;1
2010;RO;PRP;DEPUTADO ESTADUAL;1
2010;RO;PSB;DEPUTADO ESTADUAL;1
2010;RO;PSB;DEPUTADO FEDERAL;1
2010;RO;PSDB;DEPUTADO ESTADUAL;2
2010;RO;PT;DEPUTADO ESTADUAL;2
2010;RO;PTB;DEPUTADO ESTADUAL;1
2010;RO;PTB;DEPUTADO FEDERAL;1
2010;RO;PTN;DEPUTADO ESTADUAL;2
2010;RO;PV;DEPUTADO ESTADUAL;1
2010;RR;AGIR*;DEPUTADO ESTADUAL;1
2010;RR;CIDADANIA*;DEPUTADO ESTADUAL;1
2010;RR;DEM*;DEPUTADO ESTADUAL;1
2010;RR;DEM*;DEPUTADO FEDERAL;1
2010;RR;MDB*;DEPUTADO ESTADUAL;1
2010;RR;MDB*;DEPUTADO FEDERAL;2
2010;RR;MOBILIZA*;DEPUTADO ESTADUAL;1
2010;RR;PC DO B;DEPUTADO ESTADUAL;1
2010;RR;PDT;DEPUTADO ESTADUAL;1
2010;RR;PL*;DEPUTADO ESTADUAL;2
2010;RR;PL*;DEPUTADO FEDERAL;1
2010;RR;PP*;DEPUTADO ESTADUAL;1
2010;RR;PP*;DEPUTADO FEDERAL;1
2010;RR;PRTB*;DEPUTADO ESTADUAL;1
2010;RR;PSB;DEPUTADO ESTADUAL;1
2010;RR;PSC;DEPUTADO ESTADUAL;1
2010;RR;PSDB;DEPUTADO ESTADUAL;2
2010;RR;PSL;DEPUTADO ESTADUAL;1
2010;RR;PV;DEPUTADO ESTADUAL;1
2010;RR;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2010;RR;REPUBLICANOS*;DEPUTADO FEDERAL;1
2010;RS;CIDADANIA*;DEPUTADO ESTADUAL;2
2010;RS;DEM*;DEPUTADO ESTADUAL;1
2010;RS;DEM*;DEPUTADO FEDERAL;1
2010;RS;MDB*;DEPUTADO ESTADUAL;7
2010;RS;MDB*;DEPUTADO FEDERAL;3
2010;RS;PC DO B;DEPUTADO ESTADUAL;1
2010;RS;PC DO B;DEPUTADO FEDERAL;2
2010;RS;PDT;DEPUTADO ESTADUAL;6
2010;RS;PDT;DEPUTADO FEDERAL;2
2010;RS;PP*;DEPUTADO ESTADUAL;6
2010;RS;PP*;DEPUTADO FEDERAL;5
2010;RS;PSB;DEPUTADO ESTADUAL;3
2010;RS;PSB;DEPUTADO FEDERAL;2
2010;RS;PSDB;DEPUTADO ESTADUAL;4
2010;RS;PSDB;DEPUTADO FEDERAL;1
2010;RS;PT;DEPUTADO ESTADUAL;13
2010;RS;PT;DEPUTADO FEDERAL;7
2010;RS;PTB;DEPUTADO ESTADUAL;5
2010;RS;PTB;DEPUTADO FEDERAL;3
2010;RS;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2010;SC;CIDADANIA*;DEPUTADO ESTADUAL;1
2010;SC;DEM*;DEPUTADO ESTADUAL;6
2010;SC;DEM*;DEPUTADO FEDERAL;3
2010;SC;MDB*;DEPUTADO ESTADUAL;10
2010;SC;MDB*;DEPUTADO FEDERAL;4
2010;SC;PC DO B;DEPUTADO ESTADUAL;1
2010;SC;PDT;DEPUTADO ESTADUAL;1
2010;SC;PP*;DEPUTADO ESTADUAL;5
2010;SC;PP*;DEPUTADO FEDERAL;2
2010;SC;PSDB;DEPUTADO ESTADUAL;4
2010;SC;PSDB;DEPUTADO FEDERAL;2
2010;SC;PT;DEPUTADO ESTADUAL;7
2010;SC;PT;DEPUTADO FEDERAL;3
2010;SC;PTB;DEPUTADO ESTADUAL;1
2010;SE;AGIR*;DEPUTADO ESTADUAL;1
2010;SE;AVANTE*;DEPUTADO ESTADUAL;1
2010;SE;DEM*;DEPUTADO ESTADUAL;3
2010;SE;DEM*;DEPUTADO FEDERAL;1
2010;SE;MDB*;DEPUTADO ESTADUAL;2
2010;SE;MDB*;DEPUTADO FEDERAL;1
2010;SE;PDT;DEPUTADO ESTADUAL;2
2010;SE;PL*;DEPUTADO FEDERAL;1
2010;SE;PP*;DEPUTADO ESTADUAL;1
2010;SE;PSB;DEPUTADO ESTADUAL;2
2010;SE;PSB;DEPUTADO FEDERAL;1
2010;SE;PSC;DEPUTADO ESTADUAL;4
2010;SE;PSC;DEPUTADO FEDERAL;1
2010;SE;PSDB;DEPUTADO ESTADUAL;1
2010;SE;PSL;DEPUTADO ESTADUAL;1
2010;SE;PT;DEPUTADO ESTADUAL;3
2010;SE;PT;DEPUTADO FEDERAL;1
2010;SE;REPUBLICANOS*;DEPUTADO FEDERAL;1
2010;SP;CIDADANIA*;DEPUTADO ESTADUAL;3
2010;SP;CIDADANIA*;DEPUTADO FEDERAL;3
2010;SP;DEM*;DEPUTADO ESTADUAL;8
2010;SP;DEM*;DEPUTADO FEDERAL;4
2010;SP;MDB*;DEPUTADO ESTADUAL;4
2010;SP;MDB*;DEPUTADO FEDERAL;1
2010;SP;PC DO B;DEPUTADO ESTADUAL;2
2010;SP;PC DO B;DEPUTADO FEDERAL;1
2010;SP;PDT;DEPUTADO ESTADUAL;4
2010;SP;PDT;DEPUTADO FEDERAL;2
2010;SP;PL*;DEPUTADO ESTADUAL;1
2010;SP;PL*;DEPUTADO FEDERAL;4
2010;SP;PP*;DEPUTADO ESTADUAL;1
2010;SP;PP*;DEPUTADO FEDERAL;4
2010;SP;PSB;DEPUTADO ESTADUAL;3
2010;SP;PSB;DEPUTADO FEDERAL;6
2010;SP;PSC;DEPUTADO ESTADUAL;4
2010;SP;PSC;DEPUTADO FEDERAL;2
2010;SP;PSDB;DEPUTADO ESTADUAL;20
2010;SP;PSDB;DEPUTADO FEDERAL;13
2010;SP;PSOL;DEPUTADO ESTADUAL;1
2010;SP;PSOL;DEPUTADO FEDERAL;1
2010;SP;PT;DEPUTADO ESTADUAL;21
2010;SP;PT;DEPUTADO FEDERAL;15
2010;SP;PTB;DEPUTADO ESTADUAL;3
2010;SP;PTB;DEPUTADO FEDERAL;2
2010;SP;PV;DEPUTADO ESTADUAL;8
2010;SP;PV;DEPUTADO FEDERAL;5
2010;SP;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2010;SP;REPUBLICANOS*;DEPUTADO FEDERAL;1
2010;TO;CIDADANIA*;DEPUTADO ESTADUAL;2
2010;TO;CIDADANIA*;DEPUTADO FEDERAL;1
2010;TO;DEM*;DEPUTADO ESTADUAL;2
2010;TO;DEM*;DEPUTADO FEDERAL;2
2010;TO;MDB*;DEPUTADO ESTADUAL;6
2010;TO;MDB*;DEPUTADO FEDERAL;1
2010;TO;PDT;DEPUTADO FEDERAL;1
2010;TO;PL*;DEPUTADO ESTADUAL;3
2010;TO;PP*;DEPUTADO ESTADUAL;1
2010;TO;PP*;DEPUTADO FEDERAL;1
2010;TO;PSB;DEPUTADO ESTADUAL;1
2010;TO;PSDB;DEPUTADO ESTADUAL;2
2010;TO;PSDB;DEPUTADO FEDERAL;1
2010;TO;PT;DEPUTADO ESTADUAL;3
2010;TO;PTB;DEPUTADO ESTADUAL;1
2010;TO;PV;DEPUTADO ESTADUAL;1
2014;AC;DC*;DEPUTADO ESTADUAL;1
2014;AC;DEM*;DEPUTADO ESTADUAL;1
2014;AC;MDB*;DEPUTADO ESTADUAL;2
2014;AC;MDB*;DEPUTADO FEDERAL;2
2014;AC;PC DO B;DEPUTADO ESTADUAL;1
2014;AC;PDT;DEPUTADO ESTADUAL;2
2014;AC;PL*;DEPUTADO ESTADUAL;1
2014;AC;PP*;DEPUTADO ESTADUAL;2
2014;AC;PROS;DEPUTADO ESTADUAL;1
2014;AC;PRP;DEPUTADO ESTADUAL;1
2014;AC;PSB;DEPUTADO ESTADUAL;1
2014;AC;PSB;DEPUTADO FEDERAL;1
2014;AC;PSD;DEPUTADO ESTADUAL;1
2014;AC;PSDB;DEPUTADO ESTADUAL;1
2014;AC;PSDB;DEPUTADO FEDERAL;1
2014;AC;PT;DEPUTADO ESTADUAL;5
2014;AC;PT;DEPUTADO FEDERAL;3
2014;AC;PTN;DEPUTADO ESTADUAL;2
2014;AC;PV;DEPUTADO ESTADUAL;1
2014;AC;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2014;AC;REPUBLICANOS*;DEPUTADO FEDERAL;1
2014;AL;CIDADANIA*;DEPUTADO ESTADUAL;2
2014;AL;DEM*;DEPUTADO ESTADUAL;2
2014;AL;MDB*;DEPUTADO ESTADUAL;3
2014;AL;MDB*;DEPUTADO FEDERAL;1
2014;AL;MOBILIZA*;DEPUTADO ESTADUAL;1
2014;AL;PDT;DEPUTADO ESTADUAL;2
2014;AL;PDT;DEPUTADO FEDERAL;1
2014;AL;PL*;DEPUTADO FEDERAL;1
2014;AL;PP*;DEPUTADO FEDERAL;1
2014;AL;PROS;DEPUTADO ESTADUAL;2
2014;AL;PROS;DEPUTADO FEDERAL;1
2014;AL;PRTB*;DEPUTADO ESTADUAL;3
2014;AL;PRTB*;DEPUTADO FEDERAL;1
2014;AL;PSB;DEPUTADO ESTADUAL;2
2014;AL;PSC;DEPUTADO ESTADUAL;1
2014;AL;PSD;DEPUTADO ESTADUAL;2
2014;AL;PSDB;DEPUTADO ESTADUAL;4
2014;AL;PSDB;DEPUTADO FEDERAL;1
2014;AL;PT;DEPUTADO ESTADUAL;2
2014;AL;PT;DEPUTADO FEDERAL;1
2014;AL;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2014;AL;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2014;AM;CIDADANIA*;DEPUTADO ESTADUAL;1
2014;AM;CIDADANIA*;DEPUTADO FEDERAL;1
2014;AM;DEM*;DEPUTADO ESTADUAL;1
2014;AM;DEM*;DEPUTADO FEDERAL;1
2014;AM;MDB*;DEPUTADO ESTADUAL;3
2014;AM;MDB*;DEPUTADO FEDERAL;1
2014;AM;PC DO B;DEPUTADO ESTADUAL;1
2014;AM;PDT;DEPUTADO ESTADUAL;1
2014;AM;PL*;DEPUTADO ESTADUAL;2
2014;AM;PL*;DEPUTADO FEDERAL;1
2014;AM;PP*;DEPUTADO ESTADUAL;1
2014;AM;PP*;DEPUTADO FEDERAL;1
2014;AM;PROS;DEPUTADO ESTADUAL;1
2014;AM;PSB;DEPUTADO ESTADUAL;1
2014;AM;PSC;DEPUTADO ESTADUAL;1
2014;AM;PSD;DEPUTADO ESTADUAL;3
2014;AM;PSD;DEPUTADO FEDERAL;2
2014;AM;PSDB;DEPUTADO ESTADUAL;2
2014;AM;PSDB;DEPUTADO FEDERAL;1
2014;AM;PT;DEPUTADO ESTADUAL;2
2014;AM;PTN;DEPUTADO ESTADUAL;2
2014;AM;PV;DEPUTADO ESTADUAL;1
2014;AM;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2014;AP;AVANTE*;DEPUTADO ESTADUAL;1
2014;AP;DC*;DEPUTADO ESTADUAL;1
2014;AP;DEM*;DEPUTADO ESTADUAL;1
2014;AP;MDB*;DEPUTADO ESTADUAL;2
2014;AP;MDB*;DEPUTADO FEDERAL;1
2014;AP;PDT;DEPUTADO ESTADUAL;2
2014;AP;PDT;DEPUTADO FEDERAL;1
2014;AP;PHS*;DEPUTADO ESTADUAL;1
2014;AP;PL*;DEPUTADO FEDERAL;1
2014;AP;PROS;DEPUTADO ESTADUAL;2
2014;AP;PSB;DEPUTADO ESTADUAL;2
2014;AP;PSB;DEPUTADO FEDERAL;1
2014;AP;PSC;DEPUTADO ESTADUAL;2
2014;AP;PSC;DEPUTADO FEDERAL;1
2014;AP;PSDB;DEPUTADO ESTADUAL;2
2014;AP;PSOL;DEPUTADO ESTADUAL;2
2014;AP;PT;DEPUTADO FEDERAL;1
2014;AP;PTB;DEPUTADO ESTADUAL;2
2014;AP;PTB;DEPUTADO FEDERAL;1
2014;AP;REPUBLICANOS*;DEPUTADO ESTADUAL;4
2014;AP;REPUBLICANOS*;DEPUTADO FEDERAL;1
2014;BA;AGIR*;DEPUTADO FEDERAL;1
2014;BA;DEM*;DEPUTADO ESTADUAL;6
2014;BA;DEM*;DEPUTADO FEDERAL;4
2014;BA;MDB*;DEPUTADO ESTADUAL;6
2014;BA;MDB*;DEPUTADO FEDERAL;1
2014;BA;PC DO B;DEPUTADO ESTADUAL;3
2014;BA;PC DO B;DEPUTADO FEDERAL;2
2014;BA;PDT;DEPUTADO ESTADUAL;5
2014;BA;PDT;DEPUTADO FEDERAL;1
2014;BA;PL*;DEPUTADO ESTADUAL;1
2014;BA;PL*;DEPUTADO FEDERAL;2
2014;BA;PP*;DEPUTADO ESTADUAL;5
2014;BA;PP*;DEPUTADO FEDERAL;4
2014;BA;PROS;DEPUTADO ESTADUAL;1
2014;BA;PRP;DEPUTADO ESTADUAL;2
2014;BA;PSB;DEPUTADO ESTADUAL;2
2014;BA;PSB;DEPUTADO FEDERAL;1
2014;BA;PSC;DEPUTADO ESTADUAL;2
2014;BA;PSC;DEPUTADO FEDERAL;2
2014;BA;PSD;DEPUTADO ESTADUAL;8
2014;BA;PSD;DEPUTADO FEDERAL;4
2014;BA;PSDB;DEPUTADO ESTADUAL;3
2014;BA;PSDB;DEPUTADO FEDERAL;3
2014;BA;PSL;DEPUTADO ESTADUAL;1
2014;BA;PT;DEPUTADO ESTADUAL;11
2014;BA;PT;DEPUTADO FEDERAL;8
2014;BA;PTB;DEPUTADO FEDERAL;2
2014;BA;PTN;DEPUTADO ESTADUAL;3
2014;BA;PTN;DEPUTADO FEDERAL;1
2014;BA;PV;DEPUTADO ESTADUAL;2
